"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116","117","118","119","120","121","122","123","124","125","126","127","128","129","130","131","132","133","134","135","136","137","138","139","140","141","142","143","144","145","146","147","148","149","150","151","152","153","154","155","156","157","158","159","160","161","162","163","164","165","166","167","168","169","170","171","172","173","174","175","176","177","178","179","180","181","182","183","184","185","186","187","188","189","190","191","192","193","194","195","196","197","198","199","200","201","202","203","204","205","206","207","208","209","210","211","212","213","214","215","216","217","218","219","220","221","222","223","224","225","226","227","228","229","230","231","232","233","234","235","236","237","238","239","240","241","242","243","244","245","246","247","248","249","250"
"200",7214,10189,9619,10668,10697,4155,7226,4255,10473,5012,9308,11500,9379,10829,9716,7841,8823,6801,8991,11105,8264,11934,4464,9169,6127,8240,11971,4052,5925,8127,10175,9371,7495,4860,5414,6967,5070,6482,11644,4223,9459,5017,6348,10906,6223,9502,4423,10973,11608,8097,9516,4195,8345,7152,7028,9221,5503,9436,8833,9307,5137,4514,6736,10713,6827,5132,4840,8178,8840,5189,10243,5240,4801,5223,6454,9765,5472,4421,9710,6561,4942,6563,8734,4071,7653,4193,6940,8034,10918,11553,11054,10225,8628,6134,7709,6776,7733,11037,9707,4488,10659,7166,7228,5336,11847,9736,8653,11091,9318,11030,10424,4567,11266,4825,6325,9422,4568,6068,11225,7356,9761,11812,11445,8209,5620,7531,4841,4783,8290,4017,10005,11339,8307,5778,4493,5289,9279,10453,4062,9104,6723,5549,5569,7082,7749,4840,5871,11966,7893,5564,11887,9645,8563,5390,5465,6076,6324,6796,11063,5740,9976,5272,8629,7927,11527,9312,6072,6391,4377,9774,8292,4115,6090,8709,7389,7698,9746,6641,10642,6305,10312,10004,6070,4787,4864,10982,5126,8067,9801,10403,6045,6122,4165,4339,11223,9401,4988,4798,6248,7218,7647,7661,6081,6797,8340,8634,11246,6380,4274,6471,4814,10492,9709,6287,8851,4866,11894,8306,7295,6342,6814,10328,9740,6820,4013,8271,9044,4129,6425,4751,4539,10416,4481,10584,9521,8704,11858,4940,6500,7518,5312,10647,10256,10420,10925,9432,6605,7633,8794,9666
"201",7581,11984,9859,8605,9821,9116,9589,6772,5390,6573,11234,11549,4156,11481,5158,7228,4062,6138,8850,6383,4827,10518,5948,9068,6258,4274,6830,5052,5489,6447,4193,10009,9539,4472,11089,7907,8078,9892,5211,9607,11552,10525,9380,5146,9953,8303,9495,10292,11631,5805,11886,8022,4557,10006,5614,5646,9567,8148,9965,8665,6078,7420,7072,7826,11640,5482,11117,9900,11597,10878,11028,4581,9147,9442,5263,4901,5297,4571,10045,10822,8793,10677,4933,7086,10852,6545,6135,10452,4279,4066,9722,9772,5497,4210,7459,8204,7582,4172,6639,8429,7240,5376,11456,7589,9452,8440,7585,4146,6056,9775,8540,5377,11267,4868,10458,4055,10143,6611,9729,9159,6476,4144,11740,4919,7114,4382,10772,9364,6177,5027,9403,7112,5876,4843,11441,4086,7583,9145,5895,7115,9087,10342,5088,10739,8444,9179,7211,6200,11745,8738,9380,11517,9513,7784,5494,4644,11670,5297,7883,8231,7191,9013,7365,11901,7560,8856,8974,9017,6041,6335,6721,6378,5586,9340,4895,6102,11554,10267,7562,6917,5935,11873,5889,6149,8829,6426,9372,7098,10075,8369,9243,8520,10049,7588,5757,8749,9276,8040,9087,9668,11740,9505,5019,9378,4657,11917,6840,10220,10250,7157,11366,7071,5290,10660,10210,7346,4462,8729,7353,4089,11529,10629,10196,11269,11126,7639,8229,8072,11003,9241,6234,7211,6984,8879,8521,9186,4296,10918,10415,9919,6551,5934,10869,5733,11167,7273,10257,5239,8012,4624
"202",11684,10602,9811,6739,10590,10003,4182,4616,8415,8082,10556,9606,7738,5388,8156,11307,7382,7682,9106,10314,11946,6338,5165,11459,10799,5425,11367,7927,11185,6320,5179,10742,9423,7449,7084,8743,5807,8849,10649,6360,10370,7890,6970,7158,6883,7239,6437,4230,11244,5268,10529,10399,6347,8091,10195,6611,9160,6027,10832,5170,6879,6486,4647,4970,11026,4096,9888,7142,5486,7308,7015,11109,6377,8499,5259,7454,6126,6772,11135,5245,9898,7181,9494,10510,6982,9723,4255,10561,8985,10423,5186,9317,6470,11447,8683,5747,9684,7997,8340,11265,10268,4614,9025,8139,10447,5696,11830,4447,7103,8943,11918,4652,8302,5645,4586,6440,9305,5088,11103,9469,9413,10033,5586,4000,11258,8828,5983,10210,7710,5456,10087,10296,6366,4689,7732,7208,7056,7585,10320,6468,4564,8948,4892,10160,9956,9617,11553,6791,10445,11481,5561,8710,10738,7568,10664,8196,8169,9512,10738,5692,11467,8316,9413,7396,5070,4372,5552,8046,4438,5081,5732,10919,11625,4545,11152,4559,6896,9151,11688,9450,5958,7265,8307,9460,4134,11350,6323,5833,6083,11673,7054,9262,7497,6986,6028,10103,8374,10098,5803,9148,9637,9915,10266,11566,7522,9893,9129,10264,4885,7379,10796,9771,8927,8123,6912,4927,7410,9350,10956,10129,9286,4189,7802,10847,6616,11182,8107,6542,4400,6965,11647,4650,11860,11458,4497,10355,5548,5209,8530,4856,10657,6443,10954,5845,10786,9790,8081,6210,4494,5642
"203",4802,11882,11490,5744,7193,7051,8279,6880,8006,4122,4340,6008,11959,4278,11919,10023,10240,8760,6825,11704,10869,7693,8463,9181,4744,6500,9896,10651,4948,6813,9740,11380,8893,10204,4718,8207,6772,9162,5563,11280,4165,11105,11182,8727,8062,6876,5430,5897,5666,4106,8972,7917,10788,6563,4051,7482,10976,9706,11365,7411,9694,8498,10925,6898,7456,5485,4102,7887,8356,6569,10313,10265,5210,9282,4577,4359,7583,8271,6641,11104,6500,7093,4767,9431,11556,8835,7999,10008,7086,9023,5298,8429,11271,7631,11642,7053,7021,6517,4649,7279,8050,6820,7936,9075,6696,6896,7124,10735,8276,7009,5441,4358,7161,6515,10293,11999,10093,4227,9225,8669,10251,5476,4164,9419,11376,7319,6870,5034,11662,8483,9375,8760,5360,5956,11066,8614,10418,7003,4274,6868,5412,5789,7240,5707,7021,9500,6823,8528,11754,8623,11979,11853,7787,8168,5730,5593,8250,9415,9358,6303,8630,11915,5502,10406,9183,5587,6994,8972,8836,8281,5409,7177,6461,6100,10801,5173,5634,4136,8867,9158,8074,8347,10410,7885,7036,6984,9116,9120,4677,9934,5115,7781,4636,10115,5768,8625,10153,8086,7163,8816,9681,11692,6116,9872,9586,4014,11673,9209,8252,8129,11646,5024,7683,11917,11944,4468,10337,6109,8428,10333,4757,8509,5648,8037,11423,11967,11359,8840,4985,5854,7855,9994,10376,7603,4635,10436,6316,4648,8742,6024,4991,4462,6431,8781,4287,6537,6631,6107,9215,9093
"204",7190,8924,5027,5638,5635,7866,8890,4696,7797,10479,7037,6425,10823,4051,4091,5441,11653,11241,5209,9974,4415,6542,4796,4078,11032,11960,7579,8483,8768,11472,8970,4839,9426,4509,5689,9965,10577,9110,4433,7791,9452,4310,9473,7942,11079,5175,10691,4857,4544,8630,9118,6905,11794,11067,5434,6815,7609,10498,4408,8800,4126,11563,5786,8188,5190,9297,4884,4078,11796,5449,10475,6987,6040,7827,4905,10483,8258,8063,9863,11266,8970,5146,4199,11363,6202,10924,4007,4028,6564,6110,10099,6152,5112,5262,9086,10039,10352,6770,10572,8309,6492,8836,11885,4468,5857,11838,6281,10439,4835,5715,10968,4249,10923,7944,10099,4570,10812,5438,9876,8299,10154,7961,10374,4354,10975,10563,10791,4482,5713,5500,9977,8459,11931,7563,5089,11931,8814,4203,6817,5486,4752,11375,4668,9185,6089,8188,6728,5898,10750,5427,11130,8999,9713,10482,9618,6667,9122,7232,5658,9095,4972,10433,7509,7892,9758,4519,8648,8156,7929,9013,5964,9835,11261,4203,5410,6732,10525,10259,4044,8407,8670,6718,10782,11903,4464,10240,4024,10609,9623,8080,9933,6287,6720,8046,8631,5989,6905,8968,11950,4604,11724,9437,6444,8588,4611,8902,11682,4824,6038,4799,11523,4774,10292,6838,5391,7579,6865,7707,11091,6757,9905,6245,8766,9400,4559,4586,8703,10923,6006,8983,7111,5849,9753,9227,6909,7172,4690,5587,11227,8320,11520,11692,5294,7143,11586,8455,5926,5506,4555,4554
"205",11156,11033,9992,6437,6013,4623,4570,10418,8775,9892,8120,6071,6531,4890,6049,8521,5494,9194,11285,6047,4122,11519,10301,4833,5440,10862,11899,9103,6467,11127,10730,6340,8746,11068,7170,4015,5020,8445,6948,11261,9925,10476,4424,7026,8433,8773,10965,6465,7335,6107,6490,5384,6403,8293,10365,8625,9912,9529,4083,5673,7817,7503,8780,4605,9343,5721,9712,5260,5421,9523,8191,7573,4500,6067,8311,9684,11942,6082,4754,4819,11381,10171,11325,8513,9705,9993,10236,7374,9031,5964,7829,7998,11508,5971,5519,10741,7041,10752,4434,5546,10915,9043,11227,6547,5293,10138,4077,10680,5456,11688,8989,7877,8060,9657,5697,4696,7952,8203,8572,7351,4483,6962,7608,5257,11619,4816,7669,9887,4480,8469,7845,5478,7305,9863,5729,5195,7555,6635,8798,7076,5463,11585,8658,9617,7271,5992,11086,9477,8409,11558,4931,4252,8795,11684,10245,9909,5338,8029,5073,10948,8188,6039,7891,9904,6704,4766,8143,7277,8997,9679,4787,10560,7337,11841,8633,11227,4065,9772,6431,5694,7064,6678,7804,11666,9680,7986,8608,7361,7625,7275,5347,5993,5317,11236,7472,7579,9133,8693,4268,4911,8050,8125,11548,11810,6990,8729,10405,4013,7292,7536,10765,4346,9999,6529,6108,11874,5715,11813,6729,4622,10747,5558,5146,9309,8763,11427,10657,10457,8568,9355,10149,7355,4471,11973,7644,4903,8545,5447,11474,9010,8966,6989,6591,8223,5082,10068,8283,9045,5794,8714
"206",8340,6955,9600,5385,7981,7196,5114,5967,8550,8605,7289,10891,11639,7074,7157,7175,11310,4669,6765,11228,8477,10524,5215,5099,4083,7540,5574,11417,9699,4004,5606,6636,5211,6639,10816,8881,7698,11225,7963,10835,7213,5897,9163,7216,5740,10369,10197,7120,4347,5640,11492,10344,10797,4202,7297,10599,4868,11866,5807,6815,8061,5652,8774,8309,7294,9578,4498,5113,8883,8687,8514,6537,9689,7552,8824,4716,8972,5916,6551,10822,5778,9949,10443,11398,6260,5309,4350,6168,9887,7694,11123,6754,8764,7423,9575,8020,6883,5198,4287,11504,7178,8387,4708,6846,6563,8922,4040,4338,8332,6273,10409,4365,10605,4223,8037,9671,6164,5317,8105,7725,11339,4249,5699,8042,4203,6092,11105,7404,11964,9055,5510,8227,5003,11797,5062,4629,6704,11010,5275,9311,8811,5055,7559,4871,6442,8889,9523,5185,7163,6129,10920,10922,11918,9461,5639,11165,9246,8527,4475,11278,5180,4454,6549,7194,5463,10797,8299,4365,5537,6754,9470,9852,7171,9961,9352,4181,9146,10461,5996,7944,4759,11260,10712,5781,6039,9139,11229,8748,10319,7919,8512,7764,7779,5668,5373,4950,5070,5803,7972,10981,7477,10670,7421,11011,7857,6022,10983,10786,5430,10809,11482,8300,6027,9694,7696,7103,10260,9508,4596,4966,5801,11807,5858,11792,11612,9192,5888,11991,7540,6103,6687,6414,6556,8990,11148,10078,6015,6741,7034,5999,8589,6845,7164,4116,7912,8445,11868,10717,5837,8350
"207",4683,5325,10905,9401,8360,9829,7187,4770,11766,11967,7313,9759,4522,10388,8145,11071,8011,5405,7384,9776,11161,8481,4419,5436,11953,10922,4863,6625,7018,6419,10249,5738,7138,10150,4324,4418,7422,7108,5494,9851,9200,11050,8202,4703,8141,10885,10227,8832,8966,5837,5206,7678,8362,4138,8314,7308,8839,5020,7655,8531,5484,7680,11494,4177,7744,5266,6663,11632,9116,4443,10077,4000,10544,8913,10082,7987,6149,8714,11612,4261,9188,5810,4496,8734,6454,10672,10336,7337,8011,6126,6362,10098,4757,7583,10398,8371,8607,8242,7020,5978,9234,5781,4503,6832,6441,6416,5164,11048,4155,6251,10537,5956,4207,7164,7595,10098,7169,10727,8526,6810,7720,8283,8584,8135,6249,6183,7686,11077,4071,7154,4583,4761,5331,6855,9461,11963,11127,9292,6496,6651,4933,11497,8145,4713,11558,4928,10883,6052,6587,11687,7184,10248,8021,6823,7652,10093,8278,9387,9460,5256,9162,10864,6415,6556,4757,9966,8876,6078,8570,10623,10927,9201,4859,9174,5526,5307,4604,7936,4530,6110,7080,4007,7850,7636,11211,5387,10210,7187,6571,9931,7602,10863,9031,8897,6952,5819,7770,10511,5417,4592,6035,8652,8346,5441,9792,5909,7717,7101,8727,4401,9495,7685,7768,9506,4729,7576,5048,7168,7337,6492,8164,10186,7793,5197,10588,4024,11751,8202,9062,8010,4354,6476,6480,8270,10311,5490,7230,10112,5520,8459,11195,7136,8080,7118,6548,8797,5271,8333,11980,10732
"208",9225,6311,8225,4167,11565,8463,8313,11998,9835,6641,5386,5526,6029,4466,5985,10038,6294,8300,8241,5220,10316,5701,10731,7163,7073,10978,11799,8389,8437,6442,11650,7480,7619,4185,6369,6767,5558,11841,8446,9722,7999,5062,11447,6253,5763,11620,5200,10894,10223,11386,8089,6468,10398,10843,10048,6401,4986,8289,4141,7207,11555,11759,11734,11653,9374,11529,5305,8421,5495,10894,9336,10266,6952,10600,8792,11812,9358,11672,4031,4113,8898,9108,8545,10363,7488,9381,6992,11445,8397,11625,9767,10391,10611,10513,5548,4651,5363,9494,4889,8249,8144,8732,10126,9492,10707,7888,8679,11540,8533,4610,10186,6300,4842,8561,9699,10368,11667,10623,7074,5896,9283,6993,10776,7661,4668,6050,6354,6691,11064,9603,4279,9960,4482,7404,8383,4545,7309,8236,7745,11104,8618,9074,11662,6642,9616,5264,6703,6950,4163,11384,8018,5352,5810,9054,4904,6319,9117,7059,4223,8876,6598,8773,9903,5828,4675,7343,5847,8328,5048,10339,4649,11674,9170,5992,7923,11601,8134,10999,11191,5550,4887,10331,10230,6699,6007,10902,11755,10410,5309,5602,5130,4360,6592,4075,8681,6394,9287,8414,8402,11880,10048,11282,9820,10569,8516,8802,8915,11047,5300,7576,5122,4270,6208,9360,9845,4143,6813,8787,7605,4293,5827,10434,11596,9949,10309,8905,6858,6267,5179,8320,4162,7436,5892,10187,9767,11442,8212,11184,5367,8978,10221,9741,11098,11339,7766,9350,7595,5078,5596,7767
"209",11750,7189,6214,4853,5641,11274,10570,6671,7182,7134,9839,10966,10270,5240,7647,8705,11844,11832,4015,4741,5280,11324,6291,6657,11594,4966,11618,6940,8564,8358,6377,4936,7065,5278,6889,6389,6994,6911,5695,11705,7590,6040,6779,7393,5998,9735,4470,4773,10093,6478,11151,6857,5519,8984,7589,7622,10043,4234,5318,5451,7783,6097,5592,6152,7258,6963,11307,6961,9272,4457,7291,9074,5154,11254,10283,9751,5972,8339,8055,7496,6293,9170,11316,11544,8005,7309,5312,11705,4403,9917,7337,7232,9778,8129,7063,9175,10133,6238,10509,6102,7385,8411,4437,9842,9508,9470,10665,8701,5950,9205,11711,8721,7010,10372,6406,4093,7733,6822,11673,7232,9140,10760,5976,8091,4854,10707,11773,6767,8436,7771,11433,11396,5154,4563,5870,7016,11850,11146,7251,9536,6333,10503,10024,9374,9409,8561,6700,5193,7051,5688,5727,10337,9841,6468,5035,9972,7126,11298,4414,11535,7527,11803,7317,8099,6652,7578,8651,11694,7684,7110,10767,6087,7508,6175,6198,7454,4986,9965,6037,8400,7845,6758,6074,4069,10100,11748,5981,9821,7882,6636,7680,4613,4952,5737,8631,6636,9058,8950,10403,7402,4096,7574,7514,11902,9641,11315,7694,4733,11244,6839,9256,8882,10890,7451,9035,4301,5069,4125,5790,6468,6837,11890,4484,10930,8744,5704,4139,8870,9914,9273,6454,8688,9243,7346,7459,5361,5554,7627,5294,4389,11228,5221,7704,5460,5189,11946,11604,11365,5412,5654
"210",10056,9999,10359,7445,4255,9805,4756,5712,6394,5007,11360,5672,6593,8453,6169,8055,4422,6279,10661,4508,7685,8583,6875,4935,4909,10436,5055,10699,10639,4489,5317,4420,4938,8169,11913,11631,10181,9524,9689,9883,5803,4606,7257,5856,5808,10827,9052,11660,11048,8092,4253,5504,4941,10463,4762,9834,8896,7946,9440,7628,11143,10121,7656,7434,10981,7970,7995,6657,6140,9267,4285,9598,7769,4455,10455,11264,7457,9488,6655,4301,4497,8279,6704,7053,10661,10896,9409,10522,5677,9823,11041,4394,8631,7615,8180,5654,6200,7351,4952,9434,6572,5465,4605,8942,4192,6913,10871,4071,5058,7805,6732,7804,4300,7199,9316,4942,8344,10140,6359,11179,11767,10929,5214,10865,7328,7307,8733,8777,4625,6158,5484,8469,6719,7488,10384,6214,9847,5988,6970,9411,7347,10982,10397,7209,9937,4525,4852,5157,6060,5288,9605,10081,4855,10877,11535,4450,6246,7667,7233,10812,11739,11578,6955,6128,6512,5846,9304,8463,7145,7847,11215,11940,7900,8548,8812,8084,8163,5064,8133,5872,8977,5315,7374,5793,5303,10380,7161,9067,8102,7736,8162,10671,11623,6809,7681,10275,7157,7684,6995,6198,11567,8780,7507,7762,10045,5433,10682,11199,6218,8555,4197,7984,7288,8135,11522,9762,10220,6634,6920,9173,5018,5213,11240,11799,6157,4809,8281,11822,5675,11965,11344,6602,4307,4290,8404,5213,6221,7166,4875,11216,10467,11050,10600,7442,10463,6227,4229,5869,7065,8876
"211",9920,4060,10381,6560,11660,8380,5960,6929,4640,6482,8858,4341,11332,11579,10245,9185,11222,10248,4512,11467,10505,9025,9963,4579,6891,5445,4037,7605,7066,10474,4595,9016,10723,8841,4746,8076,5383,7183,10856,9401,5429,4016,4895,11722,8718,10884,6246,10881,9672,7596,10473,11088,10370,10353,4559,11325,5910,4322,7067,4821,6241,9203,5064,5706,4840,5910,8743,10069,10895,4991,11202,11235,10819,11563,6120,8524,8687,7767,6033,8320,11551,10669,6696,6746,10935,6810,5955,10645,4079,9887,9258,5661,9131,9543,10022,5200,10767,11792,9754,6485,8901,6920,11233,6994,8196,10252,9596,11067,4739,6870,8582,9331,5046,10456,5272,11332,5366,6532,5079,6973,4923,6860,8191,9687,7280,9166,7487,4541,9240,6955,10322,5220,6371,11992,4867,9495,11447,10090,4351,8536,5427,8199,10015,11712,10668,10200,11068,4462,8416,4115,9556,5708,4616,9364,6707,6279,8021,10887,4076,11066,6024,7691,6715,9765,6666,10690,6135,7260,10203,11784,11389,6572,5269,4404,5176,4013,10333,11018,11711,6511,11861,6989,9065,10197,11094,8543,7618,8337,7505,8293,6231,9826,7425,10207,4190,10093,7025,11502,11822,10843,11830,10982,6669,10915,6046,7509,5423,5260,9573,4679,9679,4986,7188,7744,7813,10178,5279,11989,4926,10866,9190,7295,8356,10356,10345,9013,11520,4259,6082,11909,4186,7550,10181,9891,11374,11218,6298,6633,8786,10635,5259,9560,5194,7104,8105,8096,6839,4656,4071,11254
"212",6114,11005,6817,10554,7609,7772,10665,10035,8613,11225,6883,9410,5868,5145,4809,6234,8475,5412,4846,8584,11163,6692,10089,11309,9976,6391,6160,9259,11805,6597,9229,11084,7320,11704,7917,7094,4658,8012,9967,4376,8987,10359,7882,11131,5314,10699,6294,8872,8869,10185,9472,11589,7311,10446,6832,6062,10303,4656,11750,6390,4872,9467,9902,5283,9296,4834,9352,8589,4433,11391,9474,9704,10130,10520,6528,4707,4591,6400,9103,4603,9676,5894,5300,6490,5426,5725,4855,7767,10097,5394,4658,11442,11070,8887,9439,8708,4695,8594,10293,4528,5709,10445,10124,8158,11404,6379,4836,9277,6907,6688,10651,6522,5807,7184,7934,5589,4805,11904,10740,9288,7479,6356,10287,5093,11759,5093,5496,7059,8058,10551,4681,5947,9595,11870,4245,8791,9344,8009,4479,11326,9683,6988,6862,4177,6503,4455,7451,6954,4215,10152,6279,6855,10815,10123,4659,6507,4830,6002,10243,7937,4427,10331,9412,4624,11219,6078,11971,5195,10103,7669,5973,8558,10063,9554,9198,5918,10872,7392,8978,8326,8946,8890,11380,10586,4410,4906,4599,5938,5813,9348,10955,7483,10943,11894,7252,4398,6188,11935,11601,11066,4877,6845,9131,4020,5406,6458,11299,9957,11068,11741,7154,8077,5604,10169,5399,4325,11000,6102,5200,10287,6003,7990,6026,10773,10051,7756,4985,5761,6313,10081,4149,4558,6620,5705,7729,9216,4379,4935,5571,8017,11636,6481,7625,11107,8277,7265,6252,7446,11440,4852
"213",5774,7376,7929,4735,10612,10782,11997,5168,11231,8849,7726,7956,4431,6474,6737,4160,4225,5850,6218,6165,5211,5191,4712,6339,5147,7609,10590,10443,4723,4974,7856,10207,6236,10215,10072,4923,6810,6009,10941,9753,7207,8096,9085,7187,6325,8825,7542,5233,7881,6886,5922,11693,6836,5697,11297,11291,7087,8782,6330,8027,6536,5660,9974,4986,11302,5164,7441,4188,7463,8154,9524,11515,8022,4284,6609,7214,6966,7716,5484,4329,7624,10028,10178,10427,4745,8478,4372,4268,7265,9269,10630,8808,8277,4856,7789,5558,6274,6992,5258,6447,8885,7106,10027,11047,4268,10409,9566,7488,11322,11241,11241,10323,4500,7561,11578,6110,11834,9277,5361,11089,9191,7757,11021,6173,6519,6330,5571,6584,9235,7029,9609,9267,7755,7250,11561,10304,11892,4340,5433,10907,10008,11094,4831,8357,5644,11528,4882,4532,7784,8472,8442,11320,6700,4558,10455,11477,10382,6455,9471,5608,8003,11267,10000,10098,6854,9950,5492,10366,8727,9782,4793,5094,8237,8693,4029,5337,4439,11372,11787,6487,10160,9943,7612,9590,8708,6208,4824,5639,9744,4717,11707,9252,5897,6991,10690,11121,7895,4257,6652,8437,8520,7500,8444,8941,7310,6237,11244,6414,11896,9783,7194,8090,7107,6562,5776,11901,7579,4680,8517,7605,6707,7357,7451,8103,11789,4315,9368,8189,7771,11787,4489,8622,10429,10273,7517,10820,11127,9373,5678,6660,4090,8648,8973,10378,11121,4709,9205,9699,6228,9742
"214",6575,6189,5761,4818,9942,8413,10313,4277,11909,9257,5805,10492,11673,11943,5541,5526,5872,5640,5040,4602,6747,7615,10416,8958,4779,9588,11332,7526,4167,6671,9685,9162,6490,9473,10902,6754,8537,11357,11176,7858,9510,4385,7014,10359,4932,11727,4051,4845,11977,5925,9289,7461,10615,11100,4563,6573,5999,5097,7367,5600,11922,8460,11758,4021,5594,6365,11470,4080,8661,7095,8601,4869,9411,6314,10634,5256,9542,8138,6158,6347,11097,4762,4509,11547,5070,7203,9420,8511,5416,7354,10478,4155,6559,11734,10967,7807,4678,7464,6045,9639,4121,11764,11170,11805,7227,8026,6182,5504,8374,4493,10522,5485,7950,9766,9762,4166,11247,10168,7114,11115,11225,9859,10786,9358,10683,8731,7379,5004,4044,4182,11395,4676,10363,7053,7606,8375,7515,10133,8167,4247,10164,9411,6590,8227,9688,6668,5799,5271,9600,9749,11865,9449,10673,11048,10257,9855,10734,4080,11251,11770,5363,5512,7772,7588,7697,9621,11388,11757,9315,7900,11293,4796,10452,7269,8576,9582,5102,5606,6542,6681,6931,7721,11736,5153,8416,6288,11100,5453,4167,4297,8675,10728,11664,5359,10722,7784,4192,11734,10775,7759,7741,11153,6268,6320,9409,9206,10027,10351,4979,9480,5528,6549,8569,8320,5054,5665,8740,4428,6864,11201,9486,6108,6793,11433,6834,6479,10153,11890,8504,9355,5137,7465,9782,8435,7075,9388,4910,8402,10349,7968,10032,9962,6466,8485,11867,5552,8845,9500,10695,4657
"215",4534,10893,7297,8096,8675,10731,10608,10115,11068,11299,11410,4793,7667,8549,10731,9463,8843,4252,11286,8669,10917,7130,8745,10425,7665,10061,8243,4756,4392,10884,8871,6246,10208,11444,5838,11798,5015,7775,6630,9488,4495,6654,5705,4347,4794,11410,10764,4094,10581,11230,9582,9101,6178,7351,5140,4046,8622,7371,10478,8950,8503,9812,11551,9983,9109,9310,8732,4150,5730,11269,9003,10328,7273,5606,8643,11157,9591,11886,7025,7311,9276,9230,6675,9536,5732,5366,7579,7737,10021,4359,4529,10913,9800,7736,10849,8309,6216,7540,11921,4176,8721,7988,10453,10336,8039,4376,4780,8602,4364,6949,5326,9616,7746,5093,8667,4271,10725,8165,7089,7943,6147,8853,5180,8601,7226,9937,4361,9541,6756,8804,7674,9490,11409,9549,9770,9956,10788,10126,7828,4372,6197,10676,7381,6031,5813,8943,10688,10583,4065,9349,11642,9653,7875,4449,8112,7595,7022,11612,5411,11306,4748,9579,4168,7628,7060,7244,6637,10529,6259,11696,5540,5908,11696,8122,4746,9453,5459,7970,4612,11290,11995,6920,8029,5619,10385,9143,9410,8347,6825,6260,5202,10125,7998,6929,8967,8136,9898,6828,4184,10351,5155,10753,10785,6740,10033,7212,8703,11172,8375,7842,9770,9555,9200,11735,11663,8356,11695,9753,9280,10339,10625,11939,5735,9424,7542,4099,9776,11442,11751,7676,5881,4192,4076,4865,5653,8726,4121,6128,7056,7236,7226,11388,6670,6100,4000,6012,9086,5728,6416,11848
"216",7256,7290,6813,5028,4228,11829,8991,5495,8809,8082,9504,5144,8190,10770,5877,8604,5540,8434,11530,9302,11506,11002,7603,5538,9381,7335,5581,10842,10130,10925,8854,7594,9515,9249,9174,5334,4786,10604,5579,10199,11963,10078,4633,8441,10708,8720,6556,7032,9412,5944,9926,4162,9153,6388,9442,5401,5650,7265,11896,8232,6348,9869,7894,5309,7082,4702,4621,6375,10964,6693,6421,4615,8653,7041,6158,7453,6367,11008,7263,6168,4123,11410,5103,10237,8135,11116,6603,5012,9485,6228,5163,7650,4816,8826,4391,11763,11283,10208,9119,4533,8505,5431,6296,7327,11251,5353,10748,8010,6404,7308,8708,4735,6889,4726,9018,5835,4909,5848,11498,4089,9146,4569,9183,10675,11267,10443,8941,5007,6640,11072,9541,4395,5625,4134,9664,7519,10035,6791,9440,5492,10548,10978,9260,7073,4457,10627,5784,9211,8924,5088,7789,11118,7459,5089,7101,10059,10445,6949,4036,9158,6554,10739,5443,8112,6579,5387,8476,10842,5522,8521,6718,6027,11546,9998,7772,11090,8520,9327,8341,5192,11151,8819,9680,10634,4099,6452,11857,8551,6486,4734,10189,10254,10052,5017,7368,6733,4861,5297,8076,6948,11798,10368,5192,10478,7537,8799,6971,8806,7692,10764,8945,11732,5763,10709,4555,9377,11091,10503,5412,5367,9142,4538,4032,9668,8153,4763,8305,4494,6979,6060,11947,10961,11226,8608,10684,5954,7400,11348,11252,11473,8070,5092,10920,4374,9084,5023,7678,4025,7010,10374
