"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116","117","118","119","120","121","122","123","124","125","126","127","128","129","130","131","132","133","134","135","136","137","138","139","140","141","142","143","144","145","146","147","148","149","150","151","152","153","154","155","156","157","158","159","160","161","162","163","164","165","166","167","168","169","170","171","172","173","174","175","176","177","178","179","180","181","182","183","184","185","186","187","188","189","190","191","192","193","194","195","196","197","198","199","200","201","202","203","204","205","206","207","208","209","210","211","212","213","214","215","216","217","218","219","220","221","222","223","224","225","226","227","228","229","230","231","232","233","234","235","236","237","238","239","240","241","242","243","244","245","246","247","248","249","250"
"226",7494,7856,13694,7954,6119,12219,5904,10228,6296,8680,12252,5246,10012,11737,5860,6463,12904,13270,9343,7553,13551,10034,5222,12092,11934,12985,14617,11019,5683,9664,11292,8345,11738,10077,10598,11393,14494,9282,11039,6880,6788,13293,9975,5947,5094,9096,10033,9369,13632,7440,10907,5343,12151,13622,10971,12918,14763,11320,6782,8275,13963,12544,5456,14332,6950,5478,7894,14351,8651,10337,10301,9494,10638,10111,13846,10336,7120,7910,12815,5274,11021,14760,12717,11830,6148,7269,5771,7694,11946,5160,11104,9123,12227,7807,10592,12952,14051,14329,14103,13313,7255,13244,8394,13923,5094,5845,7914,13802,14462,6424,5057,13166,5731,7814,5717,14026,12167,8825,7141,13729,10907,12467,14454,7965,10453,5369,13937,7332,5539,13005,6222,9443,6450,5692,8567,6691,7774,14413,12870,7667,11846,9399,6560,14676,14591,11571,9890,5719,13310,12147,7164,8597,7145,12797,8663,14717,13146,10808,6622,5718,11278,13999,7112,13120,10107,13663,11629,8057,11309,5879,8328,5224,8065,13950,13504,14283,5303,10743,7962,14534,9858,14182,6002,14004,13813,8216,5454,14039,5200,7202,13458,13939,8429,14737,11087,7625,5696,8975,5537,10630,8403,12127,6088,12541,5947,11407,11177,6492,9928,12935,6633,13816,12155,14033,13867,9471,13723,11640,11902,12764,8254,13168,5297,12602,8337,7876,14487,10895,5465,14006,8741,11429,12352,12180,10263,7388,13416,9071,5529,12056,7690,12842,12704,11346,13973,8968,7715,6230,12184,5884
"227",14832,14207,9839,11738,7832,9862,9060,14040,6325,10739,6536,11114,11143,13923,5189,8470,5999,12470,9837,5074,11507,13555,7081,5267,10173,14679,10824,13157,9966,5944,6002,7719,5483,7747,6430,11181,7236,13597,12750,5790,5822,5000,5350,7992,5023,6315,9837,9114,12811,12144,7654,10339,11730,9420,13706,9502,13032,12443,6956,5669,9020,9266,13526,6462,14654,5780,5733,7355,10992,5759,6938,6143,7530,10841,5898,14367,12075,7219,7139,5719,14396,6487,14489,14651,11813,6176,5603,11012,11418,12464,8118,13098,6187,14636,6375,7323,12802,12043,8114,12194,12426,8631,5046,9715,5416,10438,13118,14894,7162,10653,13387,12929,14580,5735,10375,7570,12473,5794,14473,8825,5824,11857,9574,13469,9087,5048,10983,7414,10769,5353,5093,11888,8185,6658,8368,11937,10699,14002,8129,12454,7908,14310,9500,10247,12643,5157,8480,8782,6190,14075,14139,8507,9814,13921,12058,8297,12376,7796,6058,13700,5554,6905,14411,8414,7077,9555,5721,7993,11348,7596,5513,6558,10367,6533,11339,6634,12276,12787,8230,11595,12897,11011,9556,11397,6156,5996,7344,14824,14097,11068,10205,14395,8057,6902,6159,8899,13141,8823,13500,12577,11082,6349,7918,6445,7326,13607,8238,9673,8631,14483,7876,13115,9338,11558,6783,8315,13600,10661,10081,5393,9350,11133,13926,7020,10144,14573,5563,7189,6808,6780,9980,11851,5453,12235,11575,9779,5790,14081,6003,11907,10152,9344,11065,5658,14484,5597,9184,13811,13546,5763
"228",11793,13560,11195,10890,10031,8571,5744,10656,11059,8821,8477,5747,7371,5729,14760,5926,7820,11919,6437,13976,11074,8356,11172,12100,9052,10300,10687,5900,11861,9196,13997,8361,8147,6398,5891,14284,10697,13963,10574,5687,7051,6543,12996,7108,11499,7848,6373,9012,8112,14896,5332,8513,5977,9195,14548,6921,6465,11733,8120,10363,8907,5697,10177,12967,9173,12530,8260,13281,6702,7678,10153,5370,11528,8297,13222,13551,10594,10762,6126,14073,14771,14362,12359,7236,7053,10906,10610,10740,7643,13407,10042,11468,6178,10251,10036,7705,6057,8855,10701,12380,13750,14838,6850,12958,10389,7143,11533,14305,5924,9732,12803,8216,5933,7755,8290,7042,5336,7684,7820,8441,9332,8141,14907,11353,9130,14637,5325,6962,14209,13011,12608,10689,14622,5516,9722,6549,8779,8725,11712,12424,13932,8725,13120,12809,14177,11329,14579,8284,5941,14005,12762,6879,11806,12336,5143,12019,7190,6215,12545,10194,13897,11792,5551,9466,5865,10314,7583,12625,6639,7551,7640,9786,14926,8731,14523,7199,10892,7569,5652,12864,6029,5666,8798,11146,8340,8452,11032,5691,11018,9078,5839,10191,5367,14844,11818,11480,11302,10015,14356,9348,13642,11753,6210,8268,14212,10581,11415,6150,9499,11400,7658,9142,14336,10466,7929,9333,14466,8036,10418,12134,12363,7595,7565,8204,12129,9653,11963,12746,14514,12939,14193,12075,13999,7583,13753,12428,9197,8560,12494,8578,10201,6943,13194,8110,12581,8464,8955,10095,10420,7201
"229",7016,11134,13174,10195,10502,14388,7419,13102,13462,13228,6462,12838,6724,14206,12696,12568,6759,12014,12054,13519,11171,6660,13775,13957,8258,13331,8630,8114,9414,6233,11641,9478,10892,13210,12631,6167,11168,11300,12216,8648,8219,14849,11782,8563,5815,11264,5474,10647,12039,5700,8858,6665,5340,5002,8212,11723,10853,7046,14404,6943,6822,8735,6765,6493,11480,14258,8777,8505,13891,12329,6985,14620,13824,12032,5891,7685,7470,12851,5875,7217,5436,6494,14107,9446,6760,14922,13632,11546,5192,9153,13353,12918,6414,13721,10187,8710,14877,13326,9815,9724,11277,8471,8369,7426,7816,10039,8471,12693,10827,9459,11587,8268,11684,13233,10835,14503,12333,12346,7668,8710,9996,10162,9158,11707,9426,13091,10042,11183,9485,5020,12940,7935,12665,6170,8967,10846,8122,13330,11655,7717,11354,14349,11115,7437,6846,8671,10642,5398,10004,9844,9046,7377,5151,5646,7422,10263,8742,11233,12712,11622,7542,12314,9760,10761,12902,7495,14828,11953,10359,14907,14630,5144,8286,13226,12321,8118,14478,9432,5025,11697,9869,5697,8638,9381,7939,7948,7528,11685,14421,8597,10847,7247,12597,9512,13660,12979,13099,14990,10892,13565,7706,12929,7720,14706,6627,8027,8864,13509,11571,5376,13269,14835,7117,6468,13396,12468,8069,5060,12702,10601,12983,11111,9994,6584,6917,8890,14448,7963,6405,12308,5943,10350,10751,12992,13296,6342,14095,14857,9323,13152,7702,11744,7065,7194,5810,8696,14188,8422,12126,6825
"230",9963,5566,11675,8341,6509,14728,5793,14991,12539,8494,6984,14832,13419,11453,6833,7362,12435,13638,11033,7440,11915,11892,10430,11693,11610,11683,9570,14648,6354,14460,13223,14240,6098,9513,10944,6248,10921,9939,14493,10720,8054,14385,5745,7622,7465,14977,7747,13730,10626,13269,13778,5671,6299,11190,5392,5444,11995,6467,14003,6150,14545,9396,11557,13014,8338,8298,11677,11050,14665,9054,13412,6202,7153,14579,10257,6187,13080,11548,12564,7912,13544,7321,7235,10184,8525,7628,10908,14296,10313,7530,6492,9773,13783,8465,5688,14012,9254,11971,7086,7831,12843,11455,5104,5972,12469,13451,8172,11839,12771,12951,11308,12026,8115,13794,6727,9640,7050,12109,5361,14119,14131,13041,11358,5047,12122,5414,5161,8595,8997,12690,8451,11965,8838,12142,7007,12509,14054,13369,12905,11821,12486,8096,11048,6597,9813,9134,9385,6967,14024,13678,14286,8327,7706,11357,6657,6276,11354,13484,6600,7891,11893,14094,7154,12572,7391,5309,13884,13287,12290,7632,6141,6510,6305,7957,6988,12393,14023,7616,12619,7137,7374,12217,6943,6636,6822,5564,14869,9944,5523,13773,5806,10989,13288,6085,6068,13811,6096,5561,5492,9310,5274,14061,8038,5799,9595,6115,13674,10584,9560,14017,5275,12583,11485,10941,14726,6959,7674,13543,5588,10250,12398,8947,12426,14330,14401,10824,11094,13466,13473,9380,7980,12345,7007,6173,13495,11923,12453,14461,8531,8183,6328,7506,7591,10163,8465,8409,10930,9311,11047,6457
"231",13413,6718,10474,13741,11303,7807,8378,6881,11144,5382,14363,6226,8397,12028,12261,12827,9750,8732,7963,9997,5127,8060,14126,9688,5688,5281,9642,6692,5895,14810,11558,8944,11962,9950,7053,13674,9502,14007,6035,13494,10364,9039,14431,11317,8948,11722,5750,6807,7301,10298,11970,9668,9324,5167,11465,5699,6914,11906,14080,8298,11518,6148,12506,12547,12350,11660,7375,12826,7751,14229,10288,8493,7771,6456,9036,7923,6038,9571,9995,7849,14957,6993,7753,6875,11180,7389,11163,6394,11187,10871,7208,5720,5356,11185,7873,10924,5659,6976,8383,10785,6614,7672,6908,7121,12215,11710,14962,9469,14997,12548,7722,7660,13818,6224,8263,5031,14896,7914,10971,9182,8046,12035,8935,9939,5235,14585,9427,12023,6579,8805,13684,14819,13282,5850,9126,13261,8222,11622,7034,14019,9706,7750,13019,10487,13370,11877,10506,9665,14970,9663,7599,5057,8882,10974,10318,13893,13934,10244,11800,12568,14533,14789,9587,14930,13249,9688,10766,9068,8424,14941,10503,11158,8125,9565,9756,6681,5701,11283,11760,8932,11427,10694,7409,6159,9816,10897,12148,6104,5214,5380,14209,10109,10253,7993,10610,12602,13083,11916,10999,8542,12517,7613,8660,14192,10153,13642,11362,14683,11980,5443,13060,8814,11872,10338,8634,12649,6697,9027,13014,12923,10128,7104,10852,8494,11009,9399,5386,13950,14688,6268,7433,9857,9541,10781,5145,14374,12798,5078,12238,13861,5275,6836,11143,10581,8023,5569,7531,11365,8334,12771
"232",7955,7709,5489,9956,11491,7090,5920,7525,12812,6165,9117,6984,14825,6301,13809,7169,5841,5071,9624,13417,14027,9536,13623,13695,11176,9889,6873,14452,8507,14689,12011,11601,14094,10106,12648,9283,13942,8473,8889,5030,9462,9128,5860,11425,8774,13671,13645,6433,7865,11476,11553,10294,11089,10892,13962,6202,10491,11973,13292,12670,12381,13642,11068,14351,5116,14525,14428,8591,7479,12560,8163,5280,12405,14750,10653,13390,12186,10113,12376,11992,8654,8792,6995,8950,8692,6167,5176,12403,5738,12668,6232,14819,5883,14981,11162,12023,9958,9662,11983,14653,13302,13759,9913,10821,7237,5614,11501,10288,9925,14359,5778,7541,7422,8092,9858,9567,13277,7401,13393,10952,12533,13651,10969,9240,11408,10840,8282,8458,14519,8839,8373,14459,14804,11457,13354,5906,12177,12121,11858,6117,14036,13028,8682,7056,11421,12854,6425,8432,6646,9579,8968,5169,14225,7253,9680,8086,7029,12515,9714,10257,10571,13167,9171,9036,9992,5945,6891,10456,8569,13049,13589,13243,8907,11737,5092,8444,10054,11271,14288,9173,7767,9173,7274,12825,12372,7689,9135,5566,13946,14050,12825,7730,8866,14350,12914,9912,10431,8910,9561,5292,9449,6010,9918,6466,11842,7063,8837,6302,5030,8975,7126,9066,10318,14642,13615,8691,12255,7149,11647,10993,6411,10608,7992,10569,12562,13212,13891,10851,14372,5321,10064,7428,7976,10568,10771,8744,7039,8492,13541,14762,7281,14216,11040,5829,9596,12725,13955,11184,6841,13834
"233",12578,9263,14608,10310,6785,14181,5476,12490,12991,8113,6959,13982,6510,6752,10290,14479,9921,12108,13655,10286,6587,13355,12702,10871,9827,5551,9468,7184,12143,14802,9015,10263,10999,9312,14234,14105,14848,13645,8504,14115,7910,5997,10340,10396,10716,14746,12548,13980,6719,14928,11193,11620,14267,6960,9296,10884,5336,13122,12102,10755,10025,11886,9342,13325,11534,6536,14008,6053,7596,5904,9266,5225,7841,9217,8485,10827,9930,14815,14743,8533,13725,10420,14470,10525,8540,6737,7141,9186,7876,8564,6207,14992,7936,11566,10729,7306,6681,13924,13035,5876,5918,11488,9221,11404,6594,10872,12543,12650,12991,12120,5722,6389,10506,10653,8007,5609,7051,6966,8264,8223,6544,7789,11825,5343,13095,5745,12146,6608,13498,11978,6874,7589,11354,7949,9027,7911,9508,9229,9167,9961,10452,11728,7579,11868,10540,9370,6370,5650,12975,13042,10283,8129,12557,7727,14508,8568,7807,5864,13540,11986,9761,11415,8463,14887,5938,7489,10707,10061,5434,12215,13113,8830,5417,9969,14848,6908,9206,13278,11366,13915,11514,8318,11124,13422,5189,11274,8076,6517,13653,7606,10799,10697,6147,10515,10549,5820,10855,6872,14850,11781,11183,13299,5429,6200,14542,13230,5892,14306,13464,14927,14211,8721,11010,11497,8102,8580,8814,11651,8748,5782,13870,10773,13764,7710,12004,9909,6569,10945,8436,13025,13594,7609,5380,10869,10264,5539,11192,12914,13748,8648,5565,13610,10884,7820,9279,10207,6278,9884,8120,5971
"234",11375,9992,6726,6638,10596,13785,13916,10313,12482,10113,14854,10212,11089,5801,8444,5845,11616,7271,8636,12884,8808,14743,10147,7352,13529,11316,5913,5286,8745,13303,13111,8084,5354,11558,12319,6453,8067,7840,7505,10273,6210,8189,14606,8738,13070,9049,7069,9094,7819,14281,8231,10695,8582,7370,6759,6919,9600,8617,6384,8106,8323,6215,13660,5971,7282,13557,14441,13165,14884,12055,7836,11665,8824,10345,9879,11101,8174,14712,7605,13547,7984,13801,5743,11942,5470,12344,13272,6121,11571,8120,5601,11806,7797,5822,5273,8553,7899,11722,14039,13335,11312,13741,7926,13784,7378,5996,14770,11053,8979,8532,8182,6506,14784,8055,11015,12010,13461,6579,14222,11096,11785,5219,12687,7258,5538,7106,11285,11029,11197,13068,11533,7269,11623,7778,6074,10605,9904,5011,12905,10788,13741,6790,7341,12615,8782,9078,14134,10261,5737,9518,12019,14957,13873,12472,8179,13344,6081,12370,10040,10785,5943,5584,10038,7418,5566,6429,11152,8463,13910,7266,7636,7614,11367,9602,13446,7069,13029,13253,9656,14276,7872,13494,10023,14089,6579,5175,7391,9448,5678,6139,12172,13940,10653,5294,10508,6902,13008,10587,10570,14708,11591,7171,11320,14105,11620,11517,7011,12989,7491,8370,9420,12316,11029,8276,6304,9358,5235,11732,8373,5620,14689,14392,14106,5071,6958,13526,12794,14179,13322,10000,14808,7246,10759,10889,10243,5362,8908,14151,8945,13732,7014,11817,9666,10442,7771,12155,9923,13760,11849,7289
"235",14844,12674,9331,10806,5652,9260,11769,5485,14775,5922,14225,8863,14333,8323,12289,12213,5942,14779,6692,12332,9207,14133,9576,6370,13454,6827,9015,12059,12997,6750,12541,5432,11879,9418,7325,10884,6687,9806,8483,8672,8688,10657,8590,5634,13664,7011,7895,13738,11318,5312,5958,14312,8804,11770,7083,5237,9503,13872,14944,7683,5568,5939,12401,7082,8897,8496,10613,12498,13354,6287,11863,10973,9018,6277,5264,8777,5995,6165,14619,9752,7174,9648,7143,14800,11325,14518,13289,8736,8642,9845,5869,11239,7381,5757,10219,14465,12765,7103,5307,11823,10923,13037,7946,10332,14366,7467,5040,9504,9197,5853,8932,14883,13809,7691,14865,6581,8441,6389,5166,10385,9236,14010,5969,11387,10941,14001,6650,11681,6700,7628,12388,6921,13843,8163,8030,6059,7888,13054,11076,5613,11903,14946,8709,5965,7415,10794,11188,13758,7228,10493,5125,10221,9374,8229,5345,14539,6162,9963,14569,12121,9824,10977,9256,7101,10404,5591,7445,6245,6548,9418,7186,5020,12622,11814,5479,12960,5074,6383,14648,11043,7680,13177,7652,5676,10859,14502,14759,9643,6713,11030,7612,13252,14218,11361,7789,6814,5354,8503,5445,14156,11334,9564,7915,5505,7337,6413,14947,13372,9086,8227,10128,10205,10638,5851,10533,5201,9368,14312,12489,14608,11652,7417,14921,7375,5939,7746,13588,10574,6956,8952,13379,13676,9489,14413,12867,13470,11337,11018,13283,12099,7951,9778,14185,8894,7269,13566,7735,11405,6934,6746
"236",8839,11841,11731,12167,12001,5604,12223,8747,11376,11012,8039,8937,6192,9461,6045,7844,5912,10346,5346,14272,12405,13075,11530,14010,14475,6887,8954,14796,7469,8140,10677,8970,14426,9556,9162,14431,5671,15000,10066,7657,9465,12637,5354,14305,13893,9448,5623,5587,7286,9380,12249,6746,12596,7865,6333,11609,10933,6719,9308,10748,10155,9133,14354,13944,12539,8351,13749,5574,6486,6881,12937,9580,5114,6554,8089,8842,10721,5166,8575,14472,9847,12752,14662,5910,14977,9163,14164,6697,6772,7424,10616,13486,6265,11194,6217,8972,10169,8405,6367,10016,5939,6162,8290,12317,10534,11983,12288,6183,10717,11833,9175,10204,5227,5780,12482,10049,10949,10530,7148,14852,12889,6596,6800,7062,8027,14672,12494,12205,7469,10638,14189,10934,14418,10988,7406,10983,6496,8192,5621,11056,11694,9393,11903,9695,11540,9301,11027,8476,13873,12320,10942,5099,13731,7290,5169,12802,11568,6492,13266,6664,7960,9674,13122,13029,8141,10576,6189,8089,11082,12493,10149,5529,13033,14411,9746,9077,6483,6996,7931,13635,10854,11553,14170,12475,14852,8782,5032,13490,5149,5281,8380,6849,11082,12474,6654,7063,7133,10210,12778,12999,13103,9443,14919,14225,5847,12729,12394,12757,6475,11206,13163,6987,7049,12063,7280,14508,6400,7764,11954,5514,11635,12452,5142,9107,12710,14233,5938,13849,10655,12088,5163,6329,9292,9467,6337,8503,7251,12270,5936,13090,9020,12631,11284,14414,14019,9659,13576,6699,5022,13031
"237",12301,5893,5150,14413,5759,7631,8308,14916,10962,5654,5286,6746,10110,12499,11732,8692,5953,12986,13343,9835,8553,7751,6876,7164,11831,6088,7308,5497,11027,11204,13584,11065,12465,7810,5553,13648,9128,14751,12526,6846,14092,12773,7269,11780,10876,8328,8654,8084,5209,5855,8333,14515,9974,9852,14528,7604,8858,14860,14891,8790,12977,13668,9338,6643,6946,12911,10643,11083,6919,8004,11266,6601,10950,12613,5110,12336,9277,5319,12488,9046,9258,13266,12966,14022,6703,5655,5816,7178,11204,13097,5320,5737,7018,5495,11165,7167,14475,8867,5242,6080,7594,14835,12003,11695,13924,10018,9401,12623,7802,13556,14631,11286,14065,10953,12396,12534,10464,5005,11358,11412,8969,9762,7720,8550,13371,13596,14457,14840,9251,14765,14363,14475,12012,13585,11232,7050,14609,9111,13280,8568,8769,10726,14398,7115,13390,6979,5931,7094,9002,8802,14143,7186,11882,11329,7523,12281,12705,10970,9884,11927,12933,10763,13896,7958,6131,5113,7448,9281,13626,12699,11963,13502,8267,12779,8118,12821,7978,14516,13105,8390,10146,11847,7507,13282,10446,7189,13602,6288,9936,13427,14623,11055,9382,7265,10266,7067,6608,6251,14151,11025,13900,12903,8382,8387,9222,9949,9543,5812,13802,8416,11361,11084,8166,9670,12756,7884,9611,12297,7708,5144,10372,13074,11991,7109,13968,13908,13094,13305,12722,10828,10024,7979,5881,9842,5179,5387,7698,10840,11217,12125,10427,14822,11563,10603,8903,8922,13617,9963,6961,9960
"238",13087,6289,5204,6031,10751,11533,9912,14570,9023,13830,10139,6081,11915,6391,13188,9323,11259,8850,6254,8151,10307,12077,6103,5495,7809,10886,13630,13519,9291,5798,14780,11289,5719,9874,6441,12913,7122,14193,5917,5161,11094,12950,6081,5435,10361,12617,6994,6015,7421,9879,9314,5836,10016,7027,10744,13685,8431,11280,13942,9698,8492,9985,5689,9917,10819,14206,13520,12020,8334,11864,6414,11531,6570,7561,10032,7196,11781,11936,10008,10993,6401,7464,10131,8947,12957,14813,11308,14115,5269,5666,11181,12879,6968,8390,10861,12453,12537,5493,11838,12691,11660,14518,6423,7862,12623,6667,10465,5132,9471,12468,9366,14778,5279,10056,12747,8760,5850,11758,5046,8318,9202,7526,8038,13947,11527,12981,6413,9446,12708,6391,9350,10702,5315,8704,7178,5804,11982,11823,12756,11050,10102,10893,6195,14132,14803,9104,5408,7619,5772,9944,13711,11510,13581,9767,14158,10178,6810,10289,10954,6121,11042,13810,8598,10099,13713,13215,5195,12384,6264,5411,12255,12631,12223,13900,5707,12357,14827,11861,13807,7808,6972,12403,6899,9572,7160,14785,14656,9073,10731,10643,9551,7667,5207,5266,13135,12196,12234,8039,12080,6615,14321,14742,10757,8211,10732,5961,12608,10475,9875,9498,9878,10792,11927,13004,7787,14995,8750,12852,14162,6842,6548,5564,9418,5785,13081,13052,9717,11582,12827,6280,8834,9106,7476,7949,11316,6274,5349,12286,7223,14068,9578,11158,14909,13100,6257,5387,12214,6129,6104,7826
"239",9172,7665,11571,14325,7702,6066,8915,6213,5075,7129,9741,6626,10822,11938,12515,14094,7201,6156,13398,14636,9176,12110,12760,12833,9842,12598,13323,7318,6002,8735,9966,9130,13746,5257,11498,6680,8347,14658,6497,7700,13579,10703,6387,8612,6476,8845,6243,7700,7381,14291,5925,14989,14616,9308,8901,11543,12755,9225,7618,13212,9467,14219,5309,11159,8158,14732,11858,10404,8427,7938,5514,8952,9576,10018,13143,8906,10138,6868,11969,5158,5353,14237,5631,6579,5381,5763,7071,5043,13731,5567,12034,9260,6158,6404,6111,8212,6315,12097,9853,9319,12809,13227,10197,8718,6590,13212,14290,10019,14232,5296,11018,11962,11218,7464,14612,8215,10119,10947,11135,12025,7873,10688,5662,14564,8262,5739,8633,9722,10461,12639,6266,8599,12674,6805,12448,9958,12884,6789,5842,9152,6081,8474,7558,11474,9768,11373,7331,14589,7354,8774,12405,7490,5667,14447,9205,6955,7368,14903,8786,10176,8598,5159,13421,11405,7627,5972,6353,6354,13954,5155,8796,7386,5581,10842,6534,12935,6144,11078,11750,5237,9111,10668,9667,10332,10037,7014,7808,12631,7887,5701,12714,12722,10412,7018,6517,12312,7643,10318,8599,5658,7422,11350,9459,13529,10193,7071,14886,14307,11318,5403,7749,14465,10667,10858,12732,13657,5347,13065,7303,6002,14377,5130,9245,9087,5707,8877,5079,5265,13151,12131,10043,12615,8517,6603,5377,8890,12513,9602,11677,14223,11425,10160,11849,7457,6977,11156,9220,5672,13823,13737
"240",5283,9147,11114,12055,12847,13757,13693,12044,10291,9765,14446,9516,10870,5559,11195,9378,12645,7884,6111,10812,9468,7534,8553,5415,14992,10987,10487,7902,11895,10354,7001,13229,12405,6746,5054,10182,11823,9059,5090,5683,13459,8804,7978,6280,9708,8729,12469,7514,6952,8608,7455,14206,9803,7455,6464,8391,14406,12622,10801,7668,9411,12490,8256,5399,11603,8574,13069,5529,8626,14206,5437,14285,14531,14100,8615,14127,13840,8492,14582,13440,8599,7473,12074,7622,5990,10719,12584,11311,5353,11827,5667,12507,12988,12477,14013,6068,5339,10808,11935,5063,7504,5587,7299,12270,11144,8811,6549,12903,14631,7793,6967,9126,10843,11716,8906,5279,7481,11033,5017,8463,6445,6471,13540,11151,9787,7390,5698,8161,8165,7515,6419,14830,5935,13943,11951,8835,13537,10500,11210,6364,10707,12798,13147,7440,7750,8715,12331,12093,10025,6554,6439,7584,11692,9254,6394,10996,14612,7379,5015,7456,13907,9033,14906,14770,5207,5267,13868,8217,11744,10052,9851,14054,14954,5984,9667,11921,14448,14573,14402,12779,11619,11753,10426,8807,6118,8085,14988,14125,8614,5275,12280,14396,8417,14093,7272,9912,14611,8372,10123,13324,8611,11285,14843,12639,5064,6236,13789,9571,11142,8004,11458,6042,8841,10682,10156,6811,8071,14490,9703,10784,11973,5073,14647,5588,5960,10535,11010,14972,11081,7122,6803,5610,9277,13065,10493,12156,6569,10065,11211,12288,11655,8693,8250,10790,11081,8419,11546,12306,10391,7131
"241",6394,13030,12325,13360,10719,14794,6059,8833,10893,12851,8524,13064,7067,12503,5527,5761,6551,10608,11984,6058,13418,10130,13447,14647,7563,13239,7197,14716,5758,9085,10963,11440,11752,11332,12898,6840,10983,13419,14342,5426,8920,7437,14388,13915,6413,11715,11201,8743,12769,14560,8782,10377,13791,13259,13202,9976,8724,12613,5621,5419,13366,5518,13692,6567,13734,5026,12132,9384,8300,14332,6682,12587,10242,8759,6916,7922,9053,13528,11710,14191,11092,12323,11107,10408,11740,11615,7334,10341,10871,11071,8564,10818,7090,12400,6921,8213,13659,6753,7148,6385,5223,14320,8091,11593,12616,13939,9207,13773,7448,6679,11797,12966,11422,9135,6843,8267,5436,9527,10430,10792,10647,5396,6304,8843,11494,13607,11538,9412,7586,6878,6082,9009,8179,6296,14728,8802,9576,7787,13420,6135,9013,10996,9353,10406,11265,8638,11430,8710,11375,9577,6309,6951,12928,14819,5750,9398,8765,9428,13496,10491,13578,12266,9446,10981,10263,7122,8900,7583,11172,9008,11205,12075,5327,13937,10885,7675,9555,14199,12373,8066,14094,6730,12354,14247,14099,13875,7905,10024,13295,13602,13887,10101,12406,7052,8667,14400,7696,11043,11924,13270,9284,12709,6896,14649,5518,14881,9046,9736,11152,5175,11290,7564,12043,8456,14836,5484,5947,5333,14828,7825,14181,12369,7226,6031,6591,6120,9202,11354,7043,8113,8112,11313,8556,6456,13028,11544,13693,12047,11082,7325,6809,7112,9364,8097,14036,13422,10223,13258,7969,9384
